0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0.3586774928417678,0.5397639753465127,0.4082044733636495,0.3913417655560705,0.6609844274534327,0.7302767290669079,0.4155567776916239,0.6779696920175209,0.0922428337287985,0.4576951002753857,0.9710495209127354,0.1166685049745461,0.8934243139603899,0.8952803579068536,0.412109540481793,0.0674896406656545,0.2549493505865232,0.1467011984385964
0.97882723598741,0.1413868462796219,0.9515468017120536,0.0901054754930858,0.0168743134450374,0.2567405497771688,0.0078205211527852,0.2966040027896977,0.7389428331439073,0.9754250253524838,0.4722257623487773,0.1335565927037452,0.4690966527715015,0.0913889844772509,0.4879266648501572,0.4043878801981919,0.8337865472512527,0.8584346980037583
0.8837676353092927,0.6559900697863971,0.6646627647258962,0.4885000980290998,0.6867395119663949,0.0237292342858078,0.4687274426027822,0.50072725976481,0.1727454971884274,0.3825993191942366,0.7090732814485414,0.6388935332471092,0.4584660468532497,0.7973171465370494,0.256650105448595,0.1376985106707758,0.5147237458822526,0.8701045571360737
0.7368970247929812,0.6594856324282268,0.4820610168855637,0.7259620245895348,0.9818684322798314,0.4203983893786143,0.5855869722837169,0.0672584507032297,0.4417499386925354,0.2878238365183481,0.5607867304869514,0.5151698386826967,0.5820273661300437,0.0183735143419148,0.2264707781814246,0.237968719116826,0.1176422861753963,0.141093755280599
0.5152290091410073,0.4971032365807332,0.948604097426869,0.0205904388360472,0.3832125640590675,0.3344492863501526,0.4323133659355032,0.9517739210174316,0.2016170987212617,0.4558834364120331,0.8547757732319748,0.9526843987081924,0.1608132303834686,0.3623393808504463,0.5001061252253648,0.7859816563367429,0.1690111669789379,0.3580373044151606
0.5499418850160308,0.9886039250504433,0.3815338502819132,0.6014244664162914,0.1311956272551066,0.208842440474675,0.8098480329887632,0.9288021186664184,0.6899692172288067,0.6679659504314057,0.2048413537300399,0.6251134967651322,0.0468505774094309,0.5430815708694151,0.1038493526362193,0.6111933421485851,0.7031751662816129,0.3723348366394122
0.2619610091451452,0.8038595987276899,0.2148965689948656,0.8107967490226858,0.5452485103121338,0.1335056318384078,0.106240793915155,0.4935090834818161,0.9313395036953606,0.6568628029587368,0.6835977869095384,0.5814289219509293,0.8729575147955781,0.250006718986616,0.7294818960595877,0.1247247384162619,0.0979598624993943,0.0223373778720593
0.1661427347519849,0.2802683039801195,0.0688179513374861,0.7343317991859901,0.5341255986209338,0.0138682135445479,0.1456052924066575,0.5786645372230043,0.8952567579599822,0.8654055622535655,0.5505635548589959,0.5053799579010552,0.7519076535387689,0.3346147056099856,0.7675934382442696,0.1080966957650768,0.6024843803024851,0.9030972503060992
0.8817131416432352,0.2718590674365663,0.4419963626734291,0.0026523183682002,0.7310246281778544,0.5851399702459781,0.0114191899671115,0.3594996960950084,0.5603523718930471,0.2746505623347023,0.0336028624481211,0.1058308664592914,0.8127321579364232,0.5560779878352251,0.5527249844537842,0.3715858515895282,0.5410095437222885,0.1315487854531966
0.5262387643917464,0.9102730948335698,0.9909278138230244,0.7227649280296949,0.1398307281908476,0.6400292889667779,0.0249061445136451,0.9569534516168966,0.1873133605540109,0.7695763680786413,0.7034635416801192,0.989132214174606,0.8959992861556304,0.5555078178902881,0.9387423644527896,0.3788661794892202,0.3602311799833034,0.6440239753328368
0.6554864239283941,0.6384210341247833,0.371066434484803,0.4567091866008317,0.555876554552621,0.3817094316072244,0.6449567352667348,0.1533380655287248,0.5008246162220732,0.2817473595793773,0.2392468965263106,0.4147484936803166,0.7602377047102588,0.1323347478872165,0.9473335804327184,0.9876513954484836,0.0434699250333425,0.4063299928028654
0.4870586393388092,0.5435486320483809,0.7099141528998089,0.7146431432519522,0.2674936788467069,0.5656134555685437,0.8607708827851134,0.5975826780635141,0.7603926491018178,0.7972785137554942,0.9363485183864316,0.3685613741671356,0.0980853368980913,0.2147057756484072,0.2761663170156277,0.5713639266206882,0.3623728155326615,0.2755044188104674
0.1158021341595385,0.8458302406607092,0.281722978507686,0.9315535645699128,0.0856538669529578,0.8356251115587333,0.3043972036038111,0.2636840227991343,0.9694922339287586,0.6992720248371673,0.5847130519622523,0.9204164973110892,0.720655287498246,0.3820247761206702,0.0171842746695296,0.7207672122167423,0.3387940814369358,0.0795112489282877
0.4303240368582515,0.2556006537931454,0.7630584595052319,0.2084707748571721,0.9593912696064864,0.4661388538506193,0.2763201039439688,0.1731402433710173,0.5781530691142609,0.0257772113002526,0.4322283434603985,0.2505517956981849,0.6496226571125185,0.8054387646507368,0.4195013573988238,0.2418516787131214,0.6165246599806576,0.8306427624283566
0.9991936158763968,0.7311153936251584,0.1110639467473245,0.1777283312532947,0.8745783409052011,0.4471226088547459,0.5377230713971787,0.2258318712831371,0.0355610349370787,0.9832549728103914,0.7856854002702878,0.5922301970499878,0.2150201714791668,0.7560283903705163,0.6818910580762249,0.0150569853670377,0.2211333807570756,0.3487425291186406
0.7818735774153741,0.3632613843811365,0.1188122429600399,0.6698444515841807,0.1639717864532334,0.4233822350467866,0.6518114992883056,0.5422613848789801,0.1161654179902851,0.1242334482764515,0.3188533834104116,0.766789038373261,0.4856389256737506,0.6904757820406101,0.2948314748342252,0.6866341334056213,0.2748411271358944,0.575015748937666
0.559647826217891,0.2119790997188021,0.6940736993215978,0.1507179776193678,0.1265376261202619,0.1625452213649017,0.2542312209468542,0.8128824676011897,0.9256247026406024,0.9014385106210184,0.6138461750854428,0.2658091400530086,0.4073084888268366,0.7271836044460845,0.8705126716820006,0.2308882497160488,0.6622402053326368,0.1766937937574564
0.9672316037092564,0.6428146438246283,0.6619385807516259,0.3815644393571549,0.4570687828663116,0.585060147184413,0.7084717864494047,0.4487776884925552,0.8990228172546874,0.9813653233590434,0.958853314146917,0.8754726959120793,0.9465437109012984,0.0857938587290441,0.8776404933809924,0.6426889069895778,0.2244632655871101,0.2986128514179857
0.950045833831084,0.2690549597842619,0.2785547299983187,0.6262700907058186,0.8596630799532351,0.7126927861723945,0.2387481355069516,0.8470785726417994,0.0053256093627876,0.3595301954709511,0.2733768950022447,0.6499895730249895,0.1083892321589196,0.9013324467801592,0.1664539837200815,0.5852722798086082,0.6242973820138206,0.441298075271253
0.9664935376326969,0.2586278301624892,0.9679741294200844,0.7265835670017017,0.4409606943592533,0.6337080467673433,0.2795311733200732,0.0218219369818042,0.3409586240188219,0.6199314570856385,0.1780485929416803,0.936478253615658,0.5184949044228739,0.6140062807360664,0.4392525855322472,0.1029057016544458,0.300663320975016,0.7671938764979132
0.5900079766417751,0.2936924123515686,0.4234978443942964,0.3298034631246183,0.4578376998568678,0.8297822964209547,0.4977667353853273,0.1594403342292127,0.9711218647438928,0.4923425384072794,0.0842689724108721,0.9743339475205478,0.9264239087209312,0.2954259188030847,0.8042124523444929,0.8708400092540413,0.5462950225350344,0.8848710788258662
