0,1
0.485845241,0.403447347
0.931787544,0.796391058
0.492855217,0.405332615
0.82070639,0.621599785
0.230520356,0.133046054
0.611485576,0.501750606
0.631437045,0.470778346
0.248584524,0.194990574
0.173631707,0.123889039
0.77406309,0.751144627
0.173092478,0.115539995
0.690752224,0.685429572
0.226745754,0.169674118
0.215152332,0.099919203
0.71474791,0.618098573
0.834726341,0.618637221
0.228902669,0.16509561
0.805607981,0.87260975
0.810191426,0.668731484
0.761121596,0.709938055
0.119708816,0.077834635
0.562954974,0.403985995
0.17686708,0.121734447
0.229441898,0.162671694
0.644378539,0.490977646
0.825829064,0.703204956
0.601240226,0.626178292
0.234564573,0.178023162
0.282016716,0.161594398
0.677001887,0.683005656
0.510919385,0.499057366
0.713130224,0.612442769
0.152601779,0.099111231
0.309787005,0.275518449
0.125909949,0.089146243
0.620113238,0.591166173
0.734968994,0.585510369
0.968185495,1.0
0.61660825,0.582817129
0.722836344,0.589280905
0.502022108,0.418529491
0.182259369,0.143280366
0.644648153,0.582817129
0.251550283,0.226770805
0.491776759,0.403716671
0.146939876,0.071101535
0.253437584,0.228117425
0.723375573,0.591974145
0.247236452,0.18125505
0.143704503,0.106921627
0.252089512,0.225962833
0.723645187,0.593859413
0.707737935,0.604363049
0.246697223,0.165364934
0.911296846,0.723404255
0.170935562,0.103151091
0.16958749,0.122273095
0.801294149,0.781578239
0.634402804,0.621599785
0.62146131,0.49663345
0.622270154,0.499057366
0.617417094,0.50471317
0.248584524,0.194990574
0.911836074,0.69943442
0.211647344,0.140048478
0.713669453,0.661998384
0.735238609,0.625100996
0.184685899,0.14085645
0.566729577,0.401562079
0.11809113,0.075410719
0.184685899,0.141933746
0.704772176,0.681659036
0.137233756,0.101535147
0.713130224,0.664152976
0.146131033,0.105844331
0.618495551,0.52356585
0.934753303,0.793428494
0.703154489,0.560193913
0.709086007,0.628871532
0.521973578,0.561809857
0.711242923,0.532184218
0.345915341,0.312146512
0.2332165,0.127659574
0.122404961,0.078103959
0.228902669,0.16509561
0.607980588,0.508483706
0.375842545,0.298141664
0.246697223,0.221922973
0.987058506,0.758685699
0.232138043,0.170212766
0.117282286,0.068138971
0.231598814,0.118502559
0.563494203,0.395906275
0.164195201,0.125774306
0.001617687,0.0
0.641143165,0.512254242
0.227284982,0.172906006
0.610137503,0.545111769
0.718792127,0.596821977
0.912644918,0.734715863
0.232138043,0.16105575
0.25316797,0.224616213
0.224049609,0.146781578
0.169048261,0.103420415
0.286600162,0.13816321
0.174170936,0.114193375
0.215152332,0.092916779
0.126449178,0.076757339
0.722836344,0.594128737
0.140469129,0.100996499
0.166352116,0.111230811
0.983823133,0.739294371
0.476139121,0.374360356
0.472634133,0.3692432
0.823941763,0.659574468
0.181180911,0.123350391
0.170396333,0.107998923
0.181450526,0.141125774
0.231059585,0.176945866
0.877864654,0.887691893
0.125640334,0.090492863
0.218118091,0.152706706
0.551091939,0.548882305
0.633054732,0.458658766
0.622000539,0.501481282
0.991102723,0.738755723
0.257212187,0.280904929
0.703963332,0.624023701
0.22593691,0.156207918
0.596926395,0.50875303
0.501213265,0.495825478
0.188460501,0.133854026
0.244809922,0.131160786
0.305742788,0.277134393
0.229981127,0.159170482
0.821245619,0.764341503
0.193043947,0.147858874
0.633324346,0.502558578
0.627123214,0.511715594
0.593151793,0.593051441
0.516581289,0.417721519
0.802642222,0.867761918
0.1865732,0.092378131
0.928012941,0.769727983
0.597735239,0.519256666
0.827446751,0.680043092
0.96306282,0.988149744
0.126988407,0.086453003
0.160959827,0.102881767
0.244809922,0.200915702
0.637907792,0.531914894
0.983553518,0.751683275
0.396333243,0.384056019
0.681585333,0.695663884
0.596926395,0.51952599
0.720949043,0.622138433
0.493394446,0.396714247
0.188730116,0.131968758
0.907791858,0.786426071
0.230250741,0.171020738
0.488002157,0.402370051
0.500943651,0.414489631
0.950390941,0.957177485
0.548935023,0.434419607
0.707198706,0.620522489
0.617956322,0.465930514
0.168239418,0.116617291
0.630358587,0.607864261
0.246697223,0.192835982
0.153141008,0.103959063
0.505796711,0.50875303
0.908870315,0.778346351
0.187112429,0.137085914
0.187651658,0.096956639
0.031544891,0.0403986
0.492585603,0.398060867
0.502022108,0.416644223
0.715017525,0.596283329
0.174710164,0.112846755
0.702076031,0.517371398
0.143434888,0.110422839
0.130493394,0.15836251
0.831760582,0.710476703
0.788083041,0.710207379
0.069830143,0.031510908
0.111350768,0.070832211
0.646805069,0.512523566
0.799676463,0.620522489
0.1399299,0.103151091
0.996225398,0.771882575
0.706389862,0.615674657
0.173092478,0.126312954
0.299272041,0.256665769
0.629010515,0.605171021
0.294418981,0.245892809
0.314909679,0.267169405
0.551361553,0.444384595
0.116743057,0.075949367
