0,1,2
0.039046856,0.019319614,0.013313028
1.0,0.3700126,0.068824916
0.074088907,0.206215876,0.064157988
0.287344814,0.466610668,0.085281981
0.425510613,0.227215456,0.055806642
0.197236684,0.544309114,0.105423462
0.017020425,0.48551029,0.01915897
0.089106928,0.206215876,0.104195323
0.073087705,0.17051659,0.080615052
0.227272727,0.399412012,0.095598349
0.084100921,0.458210836,0.044507762
0.144173008,0.56950861,0.134775987
0.270324389,0.277614448,0.046718412
0.277332799,0.399412012,0.078404402
0.22226672,0.342713146,0.058508548
0.195634762,0.43301134,0.058754176
0.142170605,0.59050819,0.149636471
0.038045655,0.086098278,0.037875811
0.016019223,0.122217556,0.122126154
0.474569483,0.45401092,0.052859108
0.396475771,0.609407812,0.354735704
0.02102523,0.155816884,0.115248575
0.214257109,0.64300714,0.047946551
0.238285943,0.115077698,0.011348006
0.238285943,0.397312054,0.03910395
0.233279936,0.603107938,0.032226371
0.331397677,0.466610668,0.100510906
0.287344814,0.353212936,0.092405188
0.085102123,0.52750945,0.097317744
0.02803364,0.1049979,0.024120652
0.068081698,0.126417472,0.117459226
0.420304365,0.626207476,0.055069758
0.078093712,0.122217556,0.13956573
0.480576692,0.577908442,0.031735115
0.495594714,1.0,0.125564944
0.072086504,0.50650987,0.06612301
0.709851822,0.502309954,0.066859894
0.070084101,0.39101218,0.01871684
0.038045655,0.4750105,0.02780507
0.018021626,0.141117178,0.148408332
0.171205447,0.712305754,0.067228336
0.210853024,0.426711466,0.170760464
0.071085302,0.309113818,0.006681077
0.253303965,0.481310374,0.07177245
0.051862235,0.151616968,0.221114168
0.114136964,0.367912642,0.074965612
0.08309972,0.420411592,0.287679308
0.156187425,0.48551029,0.222587935
0.174209051,0.199916002,0.021664374
0.134160993,0.502309954,0.215955983
0.503604325,0.382612348,0.053718805
0.389467361,0.544309114,0.417862055
0.144173008,0.666106678,0.048192179
0.037044453,0.11801764,0.138828847
0.245294353,0.066358673,0.031489487
0.217260713,0.193616128,0.012084889
0.102122547,0.082528349,0.029770092
0.251301562,0.567408652,0.341471802
0.278334001,0.806803864,0.113283553
0.382458951,0.48551029,0.048683435
0.384461354,0.342713146,0.346629986
0.121145374,0.147417052,0.134898801
0.157188626,0.472910542,0.164128512
0.154185022,0.508609828,0.250835135
0.279335202,0.462410752,0.077913146
0.217260713,0.49601008,0.295048143
0.289347217,0.22301554,0.324523482
0.235282339,0.361612768,0.700334054
0.303364037,0.376312474,0.032717626
0.259911894,0.617807644,0.245922578
0.384461354,0.250314994,0.044507762
0.019022827,0.117597648,0.031735115
0.094112936,0.426711466,0.155040283
0.306367641,0.69550609,0.205393987
0.328394073,0.598908022,0.160935351
0.043051662,0.090298194,0.049420318
0.369443332,0.35951281,0.144723914
0.131157389,0.19151617,0.002628218
0.171205447,0.38051239,0.035173904
0.078093712,0.575808484,0.464531342
0.056067281,0.042419152,0.090685793
0.315378454,0.592608148,0.323540971
0.169203044,0.575808484,0.11758204
0.123147777,0.73750525,0.427195913
0.359431318,0.571608568,0.452986834
0.317380857,0.298614028,0.078895657
0.155186223,0.613607728,0.108370996
0.098117741,0.283914322,0.011102378
0.73588306,0.449811004,0.088229515
0.103123748,0.52750945,0.196551385
0.033039648,0.141117178,0.06047357
0.539247097,0.504409912,0.464531342
0.329395274,0.51700966,0.927539792
0.133159792,0.56950861,0.025348792
0.110132159,0.533809324,0.045244645
0.006007209,0.11549769,0.123354294
0.123147777,0.5800084,0.078895657
0.137164598,0.460310794,0.175304579
0.356828194,0.361612768,0.029770092
0.235282339,0.586308274,0.086878562
0.286343612,0.775304494,0.188936923
0.258309972,0.315413692,0.031980743
0.102523028,0.376312474,0.038121438
0.141169403,0.27551449,0.118441737
0.099118943,0.54850903,0.088966398
0.098117741,0.552708946,0.093142071
0.304365238,0.388912222,0.171742975
0.258309972,0.718605628,0.059982315
0.323388066,0.397312054,0.029524465
0.334401282,0.239815204,0.155777166
0.321385663,0.407811844,0.13612694
0.150180216,0.248215036,0.005944193
0.185222267,0.521209576,0.140548241
0.147176612,0.59050819,0.079509727
0.249299159,0.510709786,0.074228729
0.81938326,0.424611508,0.081843191
0.359431318,0.64300714,0.096703675
0.133159792,0.56950861,1.0
0.365438526,0.62200756,0.267537827
0.23628354,0.50650987,0.064157988
0.296355627,0.546409072,0.53821969
0.081097317,0.206215876,0.085036353
0.213856628,0.54850903,0.05826292
0.206247497,0.481310374,0.031243859
