0,1,2
0.145174209,0.554808904,0.056175084
0.240288346,0.44351113,0.130231873
0.10412495,0.18101638,0.083808214
0.734881858,0.399412012,0.666191786
0.029034842,0.33851323,0.08872077
0.151982379,0.710205796,0.146688937
0.335402483,0.61150777,0.088106701
0.202242691,0.500209996,0.069070544
0.0,0.155816884,0.042297111
0.327392871,0.827803444,0.09437021
0.260312375,0.397312054,0.304873256
0.241289547,0.407811844,0.041560228
0.075090108,0.005249895,0.014786795
0.048057669,0.300713986,0.003979171
0.403484181,0.302813944,0.156022794
0.420304365,0.626207476,0.055069758
0.284341209,0.382612348,0.072754962
0.235282339,0.586308274,0.086878562
0.195234281,0.66400672,0.088229515
0.169203044,0.575808484,0.11758204
0.709851822,0.502309954,0.066859894
0.306367641,0.69550609,0.205393987
0.095114137,0.69550609,0.026454117
0.09711654,0.197816044,0.091913932
0.262314778,0.56950861,0.241746905
0.148177813,0.687106258,0.378561603
0.103123748,0.519109618,0.056789153
0.34040849,0.227215456,0.044999017
0.216259511,0.447711046,0.038367066
0.174209051,0.199916002,0.021664374
0.072086504,0.365812684,0.08307133
0.310372447,0.435111298,0.035910788
0.038045655,0.113397732,0.085773236
0.078093712,0.122217556,0.13956573
0.037044453,0.11801764,0.138828847
0.22226672,0.342713146,0.058508548
0.085102123,0.52750945,0.097317744
0.367440929,0.33851323,0.129494989
0.139167,0.619907602,0.096089605
0.238285943,0.397312054,0.03910395
0.114136964,0.575808484,0.27736294
0.02102523,0.155816884,0.115248575
0.729875851,0.426711466,0.179357438
0.058069684,0.080848383,0.077667518
0.253303965,0.481310374,0.07177245
0.107128554,0.428811424,0.031735115
0.154185022,0.508609828,0.250835135
0.114136964,0.53800924,0.096089605
0.101121346,0.649307014,0.019208096
0.295354425,0.4750105,0.032717626
0.123147777,0.73750525,0.427195913
0.037044453,0.21251575,0.057526037
0.474569483,0.45401092,0.052859108
0.052062475,0.105417892,0.056297897
0.053063676,0.504409912,0.037138927
0.73588306,0.449811004,0.088229515
0.145174209,0.542209156,0.071035567
0.120144173,0.586308274,0.086755748
0.13215859,0.441411172,0.03910395
0.224269123,0.28601428,0.282766752
0.356627954,0.672406552,0.258203969
0.135162195,0.162116758,0.011839261
0.299359231,0.630407392,0.089212026
0.157188626,0.472910542,0.164128512
0.269323188,0.397312054,0.634014541
0.425510613,0.227215456,0.055806642
0.144173008,0.666106678,0.048192179
0.289347217,0.22301554,0.324523482
0.81217461,0.405711886,0.073246217
0.102122547,0.082528349,0.029770092
0.133159792,0.56950861,0.025348792
0.09010813,0.22301554,0.071281195
0.133159792,0.56950861,1.0
0.365438526,0.62200756,0.267537827
0.259911894,0.617807644,0.245922578
0.213856628,0.54850903,0.05826292
0.072086504,0.50650987,0.06612301
0.369443332,0.35951281,0.144723914
0.049058871,0.204115918,0.0
0.099118943,0.54850903,0.088966398
0.195234281,0.6850063,0.0413146
0.352422907,0.521209576,0.133425034
0.225270324,0.430911382,0.083808214
0.214257109,0.64300714,0.047946551
0.11113336,0.63250735,0.105914718
0.163396075,0.720705586,0.21742975
0.495594714,1.0,0.125564944
0.234281137,0.628307434,0.085650422
0.337204646,0.533809324,0.086264492
0.364437325,0.426711466,0.138337591
0.503604325,0.382612348,0.053718805
0.142971566,0.393112138,0.091177049
0.058069684,0.185216296,0.006926705
0.159191029,0.472910542,0.03345451
0.07609131,0.18101638,0.076685007
0.480576692,0.577908442,0.031735115
0.217260713,0.193616128,0.012084889
0.537244694,0.508609828,0.157005306
0.359431318,0.571608568,0.452986834
0.129154986,0.575808484,0.161180979
0.348418102,0.502309954,0.036647671
0.123147777,0.5800084,0.078895657
0.321385663,0.56950861,0.08933484
0.155186223,0.613607728,0.108370996
0.299359231,0.62200756,0.104440951
0.257308771,0.502309954,0.093633327
0.53464157,0.55900882,0.042665553
0.085102123,0.260814784,0.029475339
0.063075691,0.104157917,0.054578503
0.039046856,0.019319614,0.013313028
0.873047657,0.460310794,0.041068972
0.185222267,0.676606468,0.094124582
0.121145374,0.147417052,0.134898801
0.25010012,0.584208316,0.024120652
0.249299159,0.510709786,0.074228729
0.389467361,0.334313314,0.048929063
0.165198238,0.533809324,0.078895657
0.070084101,0.39101218,0.01871684
0.191229475,0.59050819,0.032226371
0.381457749,0.53800924,0.139074474
0.043051662,0.090298194,0.049420318
0.098117741,0.283914322,0.011102378
0.094112936,0.189416212,0.139320102
0.206247497,0.481310374,0.031243859
0.025030036,0.101217976,0.034928277
0.114136964,0.603107938,0.076685007
0.251301562,0.462410752,0.329436039
0.397476972,0.252414952,0.023334643
0.280336404,0.273414532,0.014295539
0.0835002,0.670306594,0.28522303
1.0,0.3700126,0.068824916
0.341409692,0.48551029,0.182796227
0.286343612,0.775304494,0.188936923
0.403484181,0.544309114,0.11758204
0.085102123,0.267114658,0.056297897
0.185222267,0.827803444,0.150127726
0.413496195,0.468710626,0.051139713
0.302362835,0.342713146,0.196797013
0.295354425,0.18101638,0.036156416
0.017020425,0.48551029,0.01915897
0.25030036,0.426711466,0.338769896
0.277332799,0.399412012,0.078404402
0.02803364,0.1049979,0.024120652
0.07609131,0.132717346,0.058754176
0.285943132,0.46451071,0.142267636
0.141169403,0.27551449,0.118441737
0.350420505,0.596808064,0.198762036
0.051862235,0.151616968,0.221114168
0.407488987,0.487610248,0.055069758
0.486784141,0.4750105,0.026576931
0.066079295,0.12851743,0.121389271
0.151181418,0.3700126,0.00520731
0.156187425,0.48551029,0.222587935
0.604725671,0.405711886,0.277854195
0.329395274,0.51700966,0.927539792
0.278334001,0.806803864,0.113283553
0.095114137,0.256614868,0.078895657
0.578293953,0.588408232,0.099282767
0.012014417,0.124317514,0.132442523
0.061073288,0.23351533,0.047455296
0.258309972,0.315413692,0.031980743
0.251301562,0.567408652,0.341471802
0.147176612,0.59050819,0.079509727
0.038045655,0.4750105,0.02780507
0.436523829,0.439311214,0.672823737
0.330396476,0.309113818,0.037458243
0.138165799,0.670306594,0.057771664
0.150180216,0.248215036,0.005944193
0.13215859,0.334313314,0.236097465
0.356427713,0.361612768,0.096826489
0.17380857,0.512809744,0.108370996
0.199239087,0.145317094,0.014541167
0.163195835,0.386812264,0.072754962
0.233279936,0.603107938,0.032226371
0.809971966,0.42251155,0.028541953
0.34040849,0.617807644,0.260168992
0.071085302,0.309113818,0.006681077
0.110132159,0.533809324,0.045244645
0.11814177,0.460310794,0.082580075
0.363436123,0.4750105,0.11696797
0.565678815,0.29651407,0.21742975
0.127152583,0.563208736,0.076439379
0.138165799,0.722805544,0.169777952
0.048057669,0.550608988,0.097072116
0.130156187,0.330113398,0.019453724
0.087104525,0.174716506,0.185743761
0.163195835,0.54850903,0.098545883
0.018021626,0.141117178,0.148408332
0.303364037,0.376312474,0.032717626
0.09010813,0.52750945,0.127775594
0.171205447,0.38051239,0.035173904
0.286944333,0.630407392,0.091177049
0.22226672,0.330113398,0.117213598
0.315378454,0.659806804,0.162409118
0.068081698,0.126417472,0.117459226
0.126151382,0.321713566,0.209078404
0.275330396,0.491810164,0.044999017
0.145174209,0.430911382,0.056789153
0.260512615,0.193616128,0.065386127
0.078093712,0.13901722,0.384211043
0.238285943,0.115077698,0.011348006
0.419503404,0.544309114,0.129249361
0.397476972,0.449811004,0.053841619
0.323388066,0.397312054,0.029524465
0.044453344,0.132717346,0.059491059
0.337404886,0.124527509,0.024857536
0.289347217,0.5800084,0.038612694
0.262314778,0.325913482,0.072754962
0.131157389,0.19151617,0.002628218
0.315378454,0.592608148,0.323540971
0.102523028,0.376312474,0.038121438
0.02102523,0.115917682,0.105423462
0.080096115,0.1600168,0.031980743
0.279335202,0.462410752,0.077913146
0.175210252,0.441411172,0.014786795
0.168201842,0.6850063,0.163023187
0.294353224,0.304913902,0.060964826
0.047056468,0.083368333,0.074719984
0.317380857,0.298614028,0.078895657
0.384461354,0.250314994,0.044507762
0.217260713,0.49601008,0.295048143
0.483580296,0.365812684,0.05261348
0.241289547,0.670306594,0.133547848
0.356828194,0.361612768,0.029770092
0.089106928,0.206215876,0.104195323
0.063075691,0.336413272,0.048806249
0.45814978,0.678706426,0.177883671
0.081097317,0.206215876,0.085036353
0.296355627,0.546409072,0.53821969
0.134160993,0.502309954,0.215955983
0.108129756,0.262914742,0.034928277
0.270324389,0.277614448,0.046718412
0.279335202,0.848803024,0.087001376
0.08309972,0.420411592,0.287679308
0.748498198,0.435111298,0.11475732
0.02803364,0.145317094,0.028787581
0.51361634,0.260814784,0.073737473
0.082098518,0.141117178,0.18132246
0.121145374,0.155816884,0.567695028
0.331397677,0.466610668,0.100510906
0.056067281,0.042419152,0.090685793
0.81938326,0.424611508,0.081843191
0.359431318,0.64300714,0.096703675
0.235282339,0.386812264,0.108125368
0.304365238,0.388912222,0.171742975
0.288346015,0.50650987,0.114020436
0.077092511,0.185216296,0.015278051
0.176211454,0.405711886,0.023383769
0.210853024,0.426711466,0.170760464
0.034040849,0.113817724,0.083316958
0.287344814,0.353212936,0.092405188
0.033039648,0.141117178,0.06047357
0.006007209,0.11549769,0.123354294
0.193231878,0.330113398,0.013313028
0.122146576,0.125787484,0.030506976
0.232879455,0.54850903,0.11475732
0.030036043,0.42251155,0.065140499
0.480576692,0.540109198,0.174444881
0.264317181,0.155816884,0.022892513
0.044052863,0.109617808,0.110581647
0.084100921,0.458210836,0.044507762
0.099118943,0.111087778,0.022646885
0.108530236,0.573708526,0.051385341
0.456547857,0.332213356,0.10910788
0.30536644,0.449811004,0.129249361
0.396475771,0.609407812,0.354735704
0.127553064,0.487610248,0.028296325
0.539247097,0.504409912,0.464531342
0.657989588,0.43301134,0.069070544
0.172206648,0.426711466,0.011225192
0.249299159,0.346913062,0.017734329
0.126151382,0.645107098,0.236097465
0.078093712,0.575808484,0.464531342
0.290348418,0.571608568,0.229219886
0.110132159,0.290214196,0.047946551
0.074088907,0.206215876,0.064157988
0.103123748,0.52750945,0.196551385
