0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.002392344,0.003875969,0.002012072,0.043538747,0.06968275,0.030543509,0.003831418,0.003809524,0.000961538,0.00624025,0.009502924,0.005181347,0.002047782,0.002483315,0.055989902,0.040367678
0.055023923,0.093023256,0.056338028,0.014405204,0.02919708,0.025162028,0.04789272,0.053333333,0.004807692,0.082683307,0.080409357,0.07357513,0.036860068,0.036318485,0.073496659,0.051025057
0.06124264,0.071731335,0.012072435,0.015799257,0.06968275,0.000762486,0.001915709,0.058343337,0.005769231,0.077453299,0.006578947,0.002072539,0.008191126,0.008225982,0.002227171,0.000455581
0.413875598,0.370155039,0.319919517,0.273234201,0.310218978,0.150209684,0.281609195,0.375238095,0.341346154,0.500780031,0.38377193,0.432124352,0.217064846,0.308707124,0.224944321,0.209567198
0.06124264,0.009689922,0.004024145,0.004182156,0.06968275,0.030543509,0.002873563,0.058343337,0.04539455,0.009360374,0.002192982,0.003108808,0.005460751,0.000776036,0.055989902,0.003189066
0.007177033,0.013565891,0.004024145,0.043538747,0.06968275,0.0026687,0.009578544,0.003809524,0.000961538,0.014040562,0.010233918,0.012435233,0.0,0.006829117,0.022271715,0.011845103
0.016746411,0.032945736,0.004024145,0.004182156,0.06968275,0.027830728,0.018199234,0.005714286,0.002884615,0.03276131,0.016812865,0.032124352,0.015699659,0.015055099,0.013363029,0.028701595
0.002392344,0.009689922,0.004024145,0.043538747,0.06968275,0.030543509,0.005747126,0.058343337,0.04539455,0.00624025,0.005847953,0.006217617,0.03890353,0.005587459,0.013363029,0.002733485
0.007177033,0.011627907,0.004024145,0.043538747,0.06968275,0.030543509,0.003831418,0.0,0.04539455,0.010920437,0.003654971,0.006217617,0.006825939,0.006053081,0.002227171,0.011389522
0.009569378,0.011627907,0.010060362,0.012081784,0.06968275,0.004574914,0.00862069,0.00952381,0.002884615,0.020280811,0.031432749,0.012435233,0.015017065,0.011485333,0.011135857,0.011845103
