0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.2925,0.293697979,0.251330574,0.28150289,0.235694051,0.1875,0.197511664,0.254185022,0.354579208,0.386852821,0.380453752,0.381629306,0.372609819,0.498505232,0.383945841,0.352092352
0.7375,0.790725327,0.65523359,0.66300578,0.631728045,0.6185,0.575946086,0.600440529,0.641089109,0.703897615,0.59220477,0.676872608,0.610335917,0.754110613,0.607833656,0.583453583
0.535625,0.547562426,0.555884092,0.580346821,0.585269122,0.524,0.557283567,0.577092511,0.426361386,0.446771379,0.461314718,0.507381083,0.632041344,0.734304933,0.633945841,0.636363636
0.260625,0.266349584,0.214665878,0.572254335,0.291784703,0.859,0.144116122,0.534361233,0.746287129,0.836532868,0.695753345,0.819573537,0.984496124,0.715994021,0.787717602,0.808080808
0.439375,0.514863258,0.388527499,0.467630058,0.524645892,0.445,0.433385174,0.472687225,0.50990099,0.536940081,0.465386853,0.477856752,0.440826873,0.568759342,0.367988395,0.378066378
0.5425,0.539833532,0.496747487,0.547398844,0.521813031,0.473,0.461378953,0.5,0.520420792,0.535194881,0.514252472,0.524330235,0.51369509,0.609865471,0.482108317,0.473785474
0.521875,0.523781213,0.50975754,0.662427746,0.491784703,0.4365,0.566096423,0.617180617,0.425742574,0.473531123,0.550901687,0.642427556,0.451162791,0.649476831,0.615087041,0.620971621
0.455625,0.472057075,0.4512123,0.459537572,0.509348442,0.486,0.506480041,0.590748899,0.462871287,0.475858057,0.505526469,0.510661564,0.529715762,0.629297459,0.5,0.564694565
0.755625,0.804994055,0.744529864,0.732369942,0.706515581,0.645,0.574909279,0.525991189,0.648514851,0.682373473,0.628853985,0.732640787,0.703875969,0.761584454,0.699226306,0.556517557
0.363125,0.37039239,0.314015376,0.357803468,0.331444759,0.225,0.185588388,0.260352423,0.535891089,0.594531704,0.541012216,0.574630946,0.498191214,0.637892377,0.455996132,0.497835498
0.396875,0.40665874,0.362507392,0.4,0.328045326,0.2785,0.299118714,0.341409692,0.383044554,0.401396161,0.390924956,0.400765446,0.365891473,0.500747384,0.368471954,0.36026936
0.738125,0.727705113,0.583678297,0.631213873,0.365439093,0.2925,0.310523587,0.393832599,0.695544554,0.660849331,0.694008144,0.670311646,0.520930233,0.624813154,0.39410058,0.478595479
0.549375,0.535671819,0.499704317,0.571676301,0.352407932,0.2815,0.360808709,0.371365639,0.706683168,0.711460151,0.726585224,0.68343357,0.565891473,0.623692078,0.553675048,0.528619529
0.445625,0.498216409,0.497930219,0.607514451,0.49121813,0.484,0.532918611,0.572246696,0.360767327,0.4176847,0.428737638,0.486604702,0.436175711,0.593796712,0.479690522,0.494949495
0.411875,0.44470868,0.457125961,0.474566474,0.419263456,0.382,0.422498704,0.448898678,0.375,0.401396161,0.442699244,0.444505194,0.411369509,0.522795217,0.442940039,0.441558442
0.3,0.329369798,0.426966292,0.483815029,0.748441926,0.546,0.806635562,0.814537445,0.326113861,0.346713205,0.449680047,0.541279388,0.31627907,0.457025411,0.529497099,0.474266474
0.561875,0.601664685,0.490833826,0.605780347,0.611331445,0.5195,0.45930534,0.544493392,0.584777228,0.67539267,0.595113438,0.646254784,0.466666667,0.631539611,0.438588008,0.490620491
0.459375,0.486920333,0.482554701,0.531791908,0.401133144,0.4045,0.45463971,0.482819383,0.412747525,0.468877254,0.548574753,0.548933844,0.598966408,0.685351271,0.632011605,0.623857624
0.57625,0.567776457,0.534594914,0.567630058,0.548441926,0.4815,0.532918611,0.522026432,0.551980198,0.547993019,0.54159395,0.531437944,0.415503876,0.557922272,0.421179884,0.42039442
0.716875,0.675980975,0.696037847,0.676878613,0.549008499,0.4945,0.531363401,0.670044053,0.479579208,0.433391507,0.465386853,0.513942045,0.576744186,0.623318386,0.503868472,0.53968254
0.640625,0.773483948,0.707865169,0.710982659,0.568271955,0.502,0.55313634,0.494713656,0.598391089,0.670157068,0.796393252,0.682886823,0.605684755,0.68348281,0.607350097,0.6002886
0.46125,0.530915577,0.436428149,0.502312139,0.447592068,0.431,0.470191809,0.58061674,0.451113861,0.473531123,0.46655032,0.458173866,0.389664083,0.525784753,0.436170213,0.461760462
0.27,0.282401902,0.256061502,0.286705202,0.217563739,0.187,0.208916537,0.254185022,0.290222772,0.30831879,0.317044793,0.320940405,0.355555556,0.483931241,0.374274662,0.378066378
0.480625,0.461950059,0.432288587,0.405202312,0.596600567,0.544,0.56402281,0.543171806,0.514232673,0.471204188,0.484002327,0.482777474,0.371576227,0.496263079,0.438104449,0.466089466
