0,1,2
0.0,0.0,0.0
0.001066098,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.004264392,0.0,0.0
0.002132196,0.0,0.0
0.013859275,0.047619048,0.0
0.058635394,0.047619048,0.0
0.013859275,0.047619048,0.0
0.003198294,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.017057569,0.095238095,0.0
0.003198294,0.0,0.0
0.0,0.0,0.0
0.001066098,0.0,0.0
0.001066098,0.0,0.0
0.003198294,0.0,0.0
0.002132196,0.0,0.0
0.0,0.0,0.0
0.017057569,0.0,0.0
0.0,0.0,0.0
0.175906183,0.095238095,0.1
0.007462687,0.047619048,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.036247335,0.047619048,0.0
0.002132196,0.0,0.0
0.040511727,0.047619048,0.0
0.012793177,0.047619048,0.0
0.002132196,0.0,0.0
0.001066098,0.0,0.0
0.001066098,0.0,0.0
0.0,0.0,0.0
0.063965885,0.0,0.0
0.02771855,0.19047619,0.05
0.015991471,0.047619048,0.0
0.0,0.0,0.0
0.009594883,0.047619048,0.0
0.004264392,0.0,0.0
0.015991471,0.047619048,0.0
0.013859275,0.0,0.0
0.0,0.0,0.0
0.004264392,0.0,0.0
0.001066098,0.0,0.0
0.002132196,0.0,0.0
0.014925373,0.095238095,0.05
0.003198294,0.0,0.0
0.0,0.0,0.0
0.028784648,0.095238095,0.0
0.001066098,0.0,0.0
0.011727079,0.047619048,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.013859275,0.047619048,0.0
0.001066098,0.0,0.0
0.001066098,0.047619048,0.0
0.009594883,0.047619048,0.0
0.034115139,0.095238095,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.023454158,0.047619048,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.018123667,0.047619048,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.001066098,0.0,0.0
0.007462687,0.047619048,0.0
0.001066098,0.0,0.0
0.002132196,0.0,0.0
0.0,0.0,0.0
