Mean_Acc1000_Mean_Mem40_ZeroCrossings_HopSize512_WinSize512_AudioCh0,Mean_Acc1000_Mean_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Mean_Acc1000_Mean_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Mean_Acc1000_Mean_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Mean_Acc1000_Mean_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Mean_Acc1000_Mean_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Mean_Acc1000_Mean_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Mean_Acc1000_Mean_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Mean_Acc1000_Mean_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Mean_Acc1000_Mean_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Mean_Acc1000_Mean_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Mean_Acc1000_Mean_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Mean_Acc1000_Mean_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Mean_Acc1000_Mean_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Mean_Acc1000_Mean_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Mean_Acc1000_Mean_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Mean_Acc1000_Mean_Mem40_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Mean_Acc1000_Std_Mem40_ZeroCrossings_HopSize512_WinSize512_AudioCh0,Mean_Acc1000_Std_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Mean_Acc1000_Std_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Mean_Acc1000_Std_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Mean_Acc1000_Std_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Mean_Acc1000_Std_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Mean_Acc1000_Std_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Mean_Acc1000_Std_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Mean_Acc1000_Std_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Mean_Acc1000_Std_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Mean_Acc1000_Std_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Mean_Acc1000_Std_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Mean_Acc1000_Std_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Mean_Acc1000_Std_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Mean_Acc1000_Std_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Mean_Acc1000_Std_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Mean_Acc1000_Std_Mem40_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Std_Acc1000_Mean_Mem40_ZeroCrossings_HopSize512_WinSize512_AudioCh0,Std_Acc1000_Mean_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Std_Acc1000_Mean_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Std_Acc1000_Mean_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Std_Acc1000_Mean_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Std_Acc1000_Mean_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Std_Acc1000_Mean_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Std_Acc1000_Mean_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Std_Acc1000_Mean_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Std_Acc1000_Mean_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Std_Acc1000_Mean_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Std_Acc1000_Mean_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Std_Acc1000_Mean_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Std_Acc1000_Mean_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Std_Acc1000_Mean_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Std_Acc1000_Mean_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Std_Acc1000_Mean_Mem40_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Std_Acc1000_Std_Mem40_ZeroCrossings_HopSize512_WinSize512_AudioCh0,Std_Acc1000_Std_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Std_Acc1000_Std_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Std_Acc1000_Std_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Std_Acc1000_Std_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Std_Acc1000_Std_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Std_Acc1000_Std_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Std_Acc1000_Std_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Std_Acc1000_Std_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Std_Acc1000_Std_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Std_Acc1000_Std_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Std_Acc1000_Std_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Std_Acc1000_Std_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Std_Acc1000_Std_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Std_Acc1000_Std_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Std_Acc1000_Std_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Std_Acc1000_Std_Mem40_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0
0.143394,0.105235,0.304415,0.098578,-75.891538,3.211969,2.154152,1.2691,0.7362,0.787637,0.8078569999999999,0.722329,0.581974,0.517159,0.4966239999999999,0.5527569999999999,0.611271,0.10932,0.105748,0.279561,0.041679,6.300021,2.0626,1.275057,1.027567,0.8921379999999999,0.705017,0.669687,0.6389670000000001,0.5524220000000001,0.558539,0.507921,0.474366,0.4639649999999999,0.036794,0.034367,0.063072,0.009066,2.411855,0.581503,0.916564,0.373243,0.4792109999999999,0.241689,0.314786,0.268744,0.19864,0.2367389999999999,0.18331,0.171493,0.155531,0.032693,0.037436,0.061244,0.0319029999999999,1.48224,0.466181,0.289573,0.2384219999999999,0.188966,0.1325049999999999,0.111751,0.115184,0.069676,0.12201,0.079183,0.068982,0.070084
0.105619,0.07249,0.294836,0.095708,-70.747513,2.730846,1.497916,2.281539,0.8625,0.537021,0.4877229999999999,0.294657,0.6317560000000001,0.2560719999999999,0.381817,0.54295,0.5139239999999999,0.082139,0.0755919999999999,0.299886,0.043858,5.391458,1.718973,1.332064,1.211773,0.842433,0.8549120000000001,0.720866,0.773469,0.545061,0.637764,0.53672,0.543809,0.495663,0.027884,0.025351,0.091676,0.010143,1.518303,0.743645,0.4227649999999999,0.471401,0.318442,0.333083,0.325176,0.261002,0.173628,0.247993,0.247432,0.216061,0.222296,0.029232,0.0318339999999999,0.07027,0.03129,1.538404,0.339941,0.248743,0.2111559999999999,0.152523,0.1569549999999999,0.115659,0.156423,0.093088,0.092484,0.082772,0.097148,0.101912
0.109469,0.08081,0.171345,0.091802,-62.511358,4.49744,-0.838255,1.425935,0.461281,0.9296,-0.056446,0.821996,0.675545,0.640165,0.613596,0.3718059999999999,0.553478,0.0308209999999999,0.029142,0.075115,0.043335,2.389769,0.914364,0.77936,0.686579,0.574533,0.528229,0.4930739999999999,0.465152,0.490834,0.459488,0.457374,0.439201,0.499288,0.016169,0.012194,0.03075,0.009405,1.322557,0.566455,0.325679,0.453024,0.349815,0.344401,0.232202,0.2313579999999999,0.245757,0.252834,0.275961,0.2331659999999999,0.278467,0.0123819999999999,0.013246,0.032522,0.031772,1.97537,0.206496,0.1716609999999999,0.150139,0.105102,0.1055069999999999,0.086052,0.092204,0.093594,0.079324,0.084825,0.081459,0.090462
0.082608,0.049544,0.1300329999999999,0.093112,-65.355465,4.548347,0.506476,1.902064,0.301561,0.440625,0.6434310000000001,0.569381,0.22569,0.448115,0.312905,0.695681,0.4453789999999999,0.049872,0.043013,0.133092,0.043416,3.147891,1.13488,0.777027,0.935468,0.659461,0.588835,0.544361,0.562001,0.564413,0.6127819999999999,0.541429,0.486018,0.4536949999999999,0.026079,0.018892,0.062162,0.009709,3.0781,1.018427,0.395138,0.445084,0.395859,0.385626,0.354161,0.354767,0.396827,0.502584,0.3399,0.346276,0.322678,0.034038,0.031736,0.083861,0.03115,2.775032,0.648522,0.2610139999999999,0.332845,0.198049,0.123174,0.101035,0.141761,0.178293,0.152295,0.085293,0.094178,0.068988
0.063294,0.04314,0.088827,0.0853429999999999,-80.46965300000001,5.958378,0.889458,2.070826,1.099392,0.98566,0.717572,0.380084,0.843988,0.740204,0.4686909999999999,0.290168,0.172296,0.037145,0.031405,0.082034,0.039556,4.028386,1.488106,0.928907,0.8350870000000001,0.648832,0.598601,0.566125,0.600172,0.464057,0.49827,0.484317,0.481591,0.516472,0.032147,0.02425,0.0593879999999999,0.010531,6.679187,1.56158,0.731726,1.165176,0.483246,0.427279,0.480463,0.404579,0.2473389999999999,0.351077,0.30165,0.380835,0.39178,0.038273,0.0377399999999999,0.073919,0.031943,2.450423,0.692797,0.3398469999999999,0.374739,0.221513,0.15529,0.156496,0.136128,0.101792,0.099652,0.102295,0.125331,0.089008
0.1829619999999999,0.136088,0.3266679999999999,0.0859,-61.63055500000001,2.485896,0.5246890000000001,1.800186,0.369608,0.341502,0.270512,0.48912,0.704368,0.884882,0.550021,0.554507,0.36432,0.0483269999999999,0.047568,0.1052869999999999,0.03996,2.819626,0.648618,0.650039,0.653434,0.500749,0.459163,0.454496,0.462653,0.461668,0.430955,0.440575,0.399082,0.429697,0.02301,0.022869,0.041602,0.0123349999999999,1.798529,0.2984719999999999,0.325001,0.356598,0.200214,0.173951,0.187793,0.2258909999999999,0.197072,0.192633,0.199153,0.152191,0.159019,0.013818,0.014759,0.034256,0.032264,1.571354,0.220856,0.156268,0.197875,0.096216,0.075664,0.078362,0.089792,0.069082,0.079875,0.071799,0.052108,0.070879
0.072923,0.061161,0.10254,0.090562,-74.759421,7.656115,-0.565092,1.670964,-0.016105,1.513202,-0.4278909999999999,0.4781319999999999,0.508313,0.238414,0.2399369999999999,0.762867,0.8789959999999999,0.031441,0.0280339999999999,0.067756,0.045278,3.825074,1.240651,1.063669,0.884718,0.929269,0.7354470000000001,0.739164,0.5942609999999999,0.576756,0.436468,0.510836,0.522453,0.633767,0.026812,0.025297,0.046024,0.009934,3.320865,0.840224,0.641355,0.6957899999999999,0.623648,0.444527,0.5634560000000001,0.308242,0.53088,0.317204,0.450581,0.369032,0.491123,0.029622,0.0280389999999999,0.064478,0.031113,2.176378,0.469077,0.493155,0.265729,0.319338,0.21188,0.210488,0.186093,0.1640339999999999,0.0908809999999999,0.128554,0.155244,0.199351
0.1036589999999999,0.076109,0.162136,0.089732,-68.17215300000001,5.083189,0.376855,1.695772,0.160964,0.738873,0.332682,0.668824,0.406988,0.583174,0.323271,0.192295,0.359978,0.0336529999999999,0.0296519999999999,0.077348,0.040663,3.365134,1.025959,0.701547,0.663473,0.516514,0.526375,0.550185,0.5548850000000001,0.53286,0.4631949999999999,0.4830859999999999,0.451712,0.41951,0.0291839999999999,0.021877,0.056482,0.010089,4.134348,1.010184,0.8324030000000001,0.6606350000000001,0.4233949999999999,0.3920099999999999,0.2312239999999999,0.258913,0.2918469999999999,0.304894,0.233857,0.198829,0.190275,0.0142639999999999,0.015754,0.040107,0.031609,2.371131,0.277951,0.1713829999999999,0.141724,0.0965429999999999,0.099222,0.121477,0.092785,0.121538,0.07535,0.077482,0.075741,0.0607169999999999
0.142346,0.096798,0.256529,0.088226,-68.31245799999999,3.192245,-0.0079519999999999,2.03076,0.267048,0.694134,0.581788,0.500316,0.474024,0.757301,0.505594,0.611088,0.587546,0.040767,0.037731,0.095441,0.03912,2.757996,0.967643,0.725789,0.637423,0.536453,0.480731,0.486063,0.4585579999999999,0.467122,0.448144,0.410685,0.4092639999999999,0.38159,0.023868,0.020522,0.058069,0.010214,4.246117,0.748827,0.730284,0.503418,0.321934,0.205348,0.310326,0.222861,0.328998,0.175025,0.154425,0.213686,0.116539,0.015099,0.015325,0.045244,0.031735,3.147055,0.569962,0.212577,0.1426619999999999,0.158644,0.114263,0.0712309999999999,0.142506,0.097014,0.166088,0.148165,0.078697,0.055223
0.151558,0.1051059999999999,0.2624849999999999,0.0861779999999999,-64.607072,2.9330380000000003,0.536928,1.22316,0.7838970000000001,0.925314,0.759919,0.4722979999999999,0.617155,0.724611,0.401136,0.347966,0.458103,0.051308,0.048842,0.1261789999999999,0.038791,1.992339,0.953867,0.676323,0.62469,0.483074,0.504779,0.491426,0.517618,0.442015,0.456185,0.416955,0.420754,0.396081,0.023272,0.022134,0.049154,0.01284,2.267169,0.5324909999999999,0.75184,0.406628,0.35973,0.25576,0.219805,0.371251,0.342258,0.204364,0.268287,0.305649,0.2401869999999999,0.020358,0.020307,0.043496,0.031786,1.789534,0.253399,0.133155,0.131823,0.080792,0.0693059999999999,0.086605,0.116344,0.0624179999999999,0.06955,0.0580539999999999,0.053771,0.0542529999999999
0.106918,0.063815,0.172334,0.090403,-69.381103,3.190009,1.176618,1.7477599999999998,1.2167370000000002,1.211175,0.597151,0.805309,0.440567,0.737445,0.487637,0.551334,0.421789,0.062163,0.052145,0.169072,0.040179,4.144871,1.189159,0.7863319999999999,0.661259,0.618117,0.589079,0.547794,0.4976239999999999,0.462826,0.454606,0.4141899999999999,0.416916,0.417068,0.0214199999999999,0.014436,0.047539,0.009659,1.939881,0.489868,0.371346,0.292565,0.191494,0.2237179999999999,0.237267,0.128907,0.136037,0.178546,0.122714,0.1102349999999999,0.1019,0.018261,0.018236,0.033433,0.031892,1.718206,0.286907,0.161227,0.133298,0.145742,0.1064789999999999,0.14294,0.069949,0.074883,0.060761,0.0562929999999999,0.073918,0.070813
0.0807929999999999,0.058412,0.133648,0.093383,-73.986333,5.8848080000000005,0.312137,2.081384,1.382775,1.1078709999999998,0.6841119999999999,0.574757,0.0423199999999999,0.47151,0.686355,0.581026,0.310285,0.049042,0.03932,0.134902,0.043237,4.70624,1.794528,1.13707,0.880357,0.669972,0.57211,0.565393,0.516922,0.535744,0.490827,0.4819569999999999,0.490567,0.451209,0.02121,0.0177219999999999,0.040799,0.009848,3.531007,0.941078,0.722105,0.574488,0.5863189999999999,0.420671,0.427208,0.250256,0.353736,0.224575,0.261849,0.324631,0.288669,0.022855,0.021536,0.058453,0.031587,2.075069,0.406724,0.268687,0.375523,0.233526,0.155538,0.129606,0.170848,0.119838,0.103217,0.098692,0.124149,0.1262309999999999
0.109765,0.078609,0.186407,0.09897,-71.93215500000001,3.098533,0.404897,1.380607,0.60407,1.043253,0.925768,0.831586,0.465633,0.8906,0.620105,0.378938,0.293676,0.080735,0.07235,0.20226,0.04653,5.343086,1.418689,1.27659,0.944262,0.858419,0.720802,0.698728,0.6005659999999999,0.6311680000000001,0.697729,0.649001,0.567613,0.546381,0.031161,0.0288399999999999,0.0599309999999999,0.010914,3.808613,1.15324,1.450438,0.702917,0.454047,0.36758,0.33374,0.382241,0.2407,0.275658,0.47035,0.407083,0.241955,0.018544,0.020638,0.058854,0.0309899999999999,1.752177,0.4226359999999999,0.4778989999999999,0.280414,0.232686,0.150901,0.135872,0.12019,0.125437,0.18556,0.142297,0.135394,0.090612
