Mean_Acc1000_Mean_Mem40_ZeroCrossings_HopSize512_WinSize512_AudioCh0,Mean_Acc1000_Mean_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Mean_Acc1000_Mean_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Mean_Acc1000_Mean_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Mean_Acc1000_Mean_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Mean_Acc1000_Mean_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Mean_Acc1000_Mean_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Mean_Acc1000_Mean_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Mean_Acc1000_Mean_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Mean_Acc1000_Mean_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Mean_Acc1000_Mean_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Mean_Acc1000_Mean_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Mean_Acc1000_Mean_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Mean_Acc1000_Mean_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Mean_Acc1000_Mean_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Mean_Acc1000_Mean_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Mean_Acc1000_Mean_Mem40_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Mean_Acc1000_Std_Mem40_ZeroCrossings_HopSize512_WinSize512_AudioCh0,Mean_Acc1000_Std_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Mean_Acc1000_Std_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Mean_Acc1000_Std_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Mean_Acc1000_Std_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Mean_Acc1000_Std_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Mean_Acc1000_Std_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Mean_Acc1000_Std_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Mean_Acc1000_Std_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Mean_Acc1000_Std_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Mean_Acc1000_Std_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Mean_Acc1000_Std_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Mean_Acc1000_Std_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Mean_Acc1000_Std_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Mean_Acc1000_Std_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Mean_Acc1000_Std_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Mean_Acc1000_Std_Mem40_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Std_Acc1000_Mean_Mem40_ZeroCrossings_HopSize512_WinSize512_AudioCh0,Std_Acc1000_Mean_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Std_Acc1000_Mean_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Std_Acc1000_Mean_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Std_Acc1000_Mean_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Std_Acc1000_Mean_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Std_Acc1000_Mean_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Std_Acc1000_Mean_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Std_Acc1000_Mean_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Std_Acc1000_Mean_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Std_Acc1000_Mean_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Std_Acc1000_Mean_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Std_Acc1000_Mean_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Std_Acc1000_Mean_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Std_Acc1000_Mean_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Std_Acc1000_Mean_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Std_Acc1000_Mean_Mem40_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Std_Acc1000_Std_Mem40_ZeroCrossings_HopSize512_WinSize512_AudioCh0,Std_Acc1000_Std_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Std_Acc1000_Std_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Std_Acc1000_Std_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Std_Acc1000_Std_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Std_Acc1000_Std_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Std_Acc1000_Std_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Std_Acc1000_Std_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Std_Acc1000_Std_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Std_Acc1000_Std_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Std_Acc1000_Std_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Std_Acc1000_Std_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Std_Acc1000_Std_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Std_Acc1000_Std_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Std_Acc1000_Std_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Std_Acc1000_Std_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0,Std_Acc1000_Std_Mem40_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0
0.076437,0.051911,0.1226049999999999,0.088187,-73.749101,5.45925,0.55592,1.7191439999999998,0.433264,0.7992239999999999,0.5181939999999999,0.733615,0.494932,0.484381,0.315546,0.204777,0.16332,0.035693,0.027468,0.087894,0.040121,3.629315,1.357065,0.937041,0.794567,0.557246,0.4565689999999999,0.4744739999999999,0.46211,0.4319149999999999,0.41868,0.415484,0.413963,0.410805,0.023025,0.018857,0.056882,0.01251,4.001253,0.578469,0.871123,0.505319,0.343674,0.219644,0.195106,0.279286,0.203408,0.246049,0.215166,0.17463,0.226185,0.011152,0.0129699999999999,0.050512,0.032038,2.132753,0.301291,0.170098,0.249236,0.142929,0.098309,0.099594,0.083046,0.057488,0.077565,0.075032,0.0582289999999999,0.074152
0.078029,0.059917,0.113675,0.088124,-73.468354,6.71192,0.214741,1.537135,0.876825,0.425447,0.477483,0.699421,0.780618,0.587701,0.138973,0.342476,0.5903930000000001,0.0474459999999999,0.043198,0.0906039999999999,0.038643,3.2925800000000005,1.385527,1.038009,0.766063,0.5694020000000001,0.649573,0.556499,0.535382,0.502659,0.4854479999999999,0.465947,0.4706149999999999,0.422276,0.024605,0.021966,0.040246,0.012031,2.337905,0.65353,0.481563,0.575522,0.292164,0.51512,0.305433,0.317636,0.334728,0.242796,0.179742,0.238634,0.214526,0.042095,0.041725,0.059922,0.031803,1.999649,0.366439,0.35134,0.210965,0.119362,0.1418819999999999,0.1166359999999999,0.120366,0.093566,0.110627,0.081447,0.085458,0.0828059999999999
0.096304,0.069636,0.154853,0.093235,-79.746741,5.272488,1.032904,0.16067,1.240285,1.628562,0.6742670000000001,0.789343,0.562471,0.532686,0.427455,0.261111,0.461752,0.057286,0.045075,0.138754,0.043745,4.897348,1.684959,1.195357,1.247254,1.033419,0.906362,0.717341,0.712788,0.6645979999999999,0.642612,0.6707489999999999,0.539658,0.530945,0.044699,0.035021,0.090398,0.01066,6.762853999999999,1.15382,1.483557,1.3465280000000002,1.278059,1.13242,0.658034,0.782728,0.475786,0.498746,0.446945,0.272182,0.476858,0.032184,0.029153,0.081502,0.031319,2.011118,0.431452,0.388501,0.4013219999999999,0.374407,0.201346,0.193932,0.216198,0.153391,0.194683,0.2342119999999999,0.1245119999999999,0.1467359999999999
0.0594409999999999,0.043863,0.078191,0.086971,-78.76746800000001,6.717027000000001,1.60086,1.272047,0.4507239999999999,1.198539,0.59037,0.600675,0.854583,0.485855,0.391208,0.289649,0.46221,0.024513,0.018568,0.05515,0.03716,3.112949,1.12188,0.8715879999999999,0.757328,0.699012,0.6146510000000001,0.504641,0.5179739999999999,0.4821439999999999,0.460213,0.4735229999999999,0.457899,0.472944,0.018016,0.014103,0.035999,0.010778,2.68767,0.874187,0.7179800000000001,0.649402,0.634258,0.45455,0.367132,0.385036,0.296599,0.316239,0.252553,0.2999489999999999,0.340265,0.013975,0.015677,0.064218,0.032007,2.294302,0.406343,0.297613,0.254116,0.216626,0.177537,0.078869,0.101438,0.083054,0.098038,0.077724,0.068808,0.079695
0.084535,0.064509,0.144011,0.093199,-75.480701,5.839735,-0.973489,2.161132,-0.071145,0.971239,0.456165,0.385926,0.463768,0.40406,0.673851,0.306403,0.534204,0.037372,0.035283,0.10127,0.040271,5.733121,1.2558200000000002,1.040157,1.124232,0.742264,0.585234,0.6271479999999999,0.62541,0.499925,0.519899,0.5253979999999999,0.480933,0.473539,0.0212639999999999,0.019825,0.040572,0.010576,4.7648150000000005,0.7117180000000001,0.65776,0.618252,0.507743,0.326581,0.4565,0.346582,0.257521,0.321175,0.315961,0.155092,0.179858,0.015703,0.016286,0.060375,0.031737,3.274714,0.36515,0.452115,0.328382,0.233906,0.148495,0.16992,0.183752,0.09769,0.1360829999999999,0.134426,0.072002,0.103004
0.1829619999999999,0.136088,0.3266679999999999,0.0859,-61.63055500000001,2.485896,0.5246890000000001,1.800186,0.369608,0.341502,0.270512,0.48912,0.704368,0.884882,0.550021,0.554507,0.36432,0.0483269999999999,0.047568,0.1052869999999999,0.03996,2.819626,0.648618,0.650039,0.653434,0.500749,0.459163,0.454496,0.462653,0.461668,0.430955,0.440575,0.399082,0.429697,0.02301,0.022869,0.041602,0.0123349999999999,1.798529,0.2984719999999999,0.325001,0.356598,0.200214,0.173951,0.187793,0.2258909999999999,0.197072,0.192633,0.199153,0.152191,0.159019,0.013818,0.014759,0.034256,0.032264,1.571354,0.220856,0.156268,0.197875,0.096216,0.075664,0.078362,0.089792,0.069082,0.079875,0.071799,0.052108,0.070879
0.04826,0.039177,0.060381,0.086101,-82.929737,8.632811,1.564815,1.111902,0.6017140000000001,0.463683,-0.1592849999999999,0.390169,0.668355,0.63184,0.386038,0.638491,0.534528,0.012138,0.0123,0.021155,0.036633,1.969856,0.837145,0.718155,0.494209,0.478209,0.482497,0.442575,0.437104,0.43859,0.4111579999999999,0.436487,0.456269,0.419322,0.012091,0.012251,0.0171039999999999,0.009921,2.32629,0.590755,0.846513,0.485581,0.441826,0.4661909999999999,0.418857,0.469997,0.7018270000000001,0.643181,0.657389,0.8287709999999999,0.741629,0.004344,0.012514,0.0276839999999999,0.032224,2.374304,0.325486,0.363529,0.158902,0.1244,0.158754,0.102366,0.07819,0.154475,0.079192,0.142342,0.182044,0.108428
0.0366089999999999,0.029399,0.0587179999999999,0.107897,-82.345219,11.183845,0.520612,2.005871,1.141507,0.717527,0.063618,-0.2866599999999999,-0.3946389999999999,-0.143482,-0.012771,0.255616,0.448856,0.014253,0.012501,0.073123,0.066255,4.718591,1.626325,1.034635,0.803863,0.675978,0.622645,0.584109,0.560336,0.517291,0.487903,0.5728260000000001,0.523342,0.50329,0.009461,0.007522,0.029461,0.01954,9.375316,2.110436,1.116568,0.749077,0.660561,0.521368,0.465093,0.273332,0.335037,0.475043,0.448977,0.536926,0.433343,0.007709,0.006324,0.087103,0.0191889999999999,6.482453,0.671675,0.158181,0.170692,0.1391089999999999,0.111072,0.150231,0.0971139999999999,0.0975019999999999,0.128327,0.169104,0.169562,0.119117
0.174048,0.118149,0.342634,0.089907,-63.560475,1.487868,1.219819,1.859251,0.406519,0.965568,0.42007,0.5447270000000001,0.53996,0.5448569999999999,0.604603,0.724805,0.3906409999999999,0.0586519999999999,0.059146,0.134868,0.042059,2.718777,1.013386,0.755139,0.819312,0.816656,0.562955,0.598155,0.497626,0.477742,0.444313,0.426218,0.4241189999999999,0.401263,0.018736,0.014603,0.038338,0.0082569999999999,1.455462,0.753216,0.5104,0.425952,0.4706189999999999,0.309928,0.281042,0.204073,0.267928,0.255504,0.158294,0.202243,0.184451,0.012611,0.0147479999999999,0.023925,0.031909,1.923134,0.299062,0.2176809999999999,0.180519,0.213087,0.114878,0.13326,0.082941,0.078625,0.073778,0.072504,0.072642,0.069637
0.130188,0.084077,0.224576,0.094063,-67.225617,2.997819,2.003744,1.608399,0.581408,0.689601,1.152178,0.453539,0.021962,-0.1408049999999999,0.2123699999999999,0.67518,0.790748,0.071672,0.063372,0.189192,0.041247,4.120521,1.544118,1.005601,0.979658,0.6693060000000001,0.643686,0.696239,0.7378100000000001,0.543497,0.656493,0.5244409999999999,0.545248,0.5262560000000001,0.0291649999999999,0.0261579999999999,0.055023,0.009921,1.109338,0.591287,0.440297,0.422256,0.315255,0.264582,0.3100179999999999,0.415176,0.2161469999999999,0.467395,0.208774,0.246171,0.239703,0.022884,0.026967,0.039991,0.031658,1.783605,0.4469649999999999,0.214729,0.178829,0.146489,0.127125,0.170771,0.160187,0.0900929999999999,0.175177,0.09692,0.097324,0.097402
